Video Game Technologies_nouns.csv
Unique nouns: 310,Total nouns: 373
Total time: 1.591 sec,Cost per noun: 4.267 ms
fps game,['Although a number of FPS games also support third-person views.'],1
third-person view,['Although a number of FPS games also support third-person views.'],1
most fpss,['Most FPSs are fast-paced and typically require actions to be performed reflexively.'],1
action,['Most FPSs are fast-paced and typically require actions to be performed reflexively.'],1
notable example,"['Notable examples include:- Wolfenstein 3D - DOOM-', 'Notable examples include:- Dune 2- Command and Conquer-', 'Notable examples include:-', 'Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.', 'Notable examples of this genre include:-']",7
include:- wolfenstein,['Notable examples include:- Wolfenstein 3D - DOOM-'],1
3d-doom-,['Notable examples include:- Wolfenstein 3D - DOOM-'],1
genresreal-time strategy,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
rts ) game rts game,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
goal,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
resource collection,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
base,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
unit,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
construction,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
engagement,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
combat,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
computer opponent,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
who,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
similar goal,"['F.E.A.R.Game GenresReal-time strategy (RTS) games RTS games typically defined a number of goals around resource collection, base and unit construction and engagement in combat with other players or computer opponents who also share similar goals.']",1
emphasis,"['Emphasis is often placed upon managing logistics, resources and production.']",1
logistic,"['Emphasis is often placed upon managing logistics, resources and production.']",1
resource,"['Emphasis is often placed upon managing logistics, resources and production.']",1
production,"['Emphasis is often placed upon managing logistics, resources and production.']",1
2- command,['Notable examples include:- Dune 2- Command and Conquer-'],1
conquer-,['Notable examples include:- Dune 2- Command and Conquer-'],1
empiresgame genresturn-based strategy game,['Warcraft- Age of EmpiresGame GenresTurn-based strategy games Turn-based games share similar aims to real-time strategy games although players take turns in much the same was as with many traditional board games.'],1
similar aim,['Warcraft- Age of EmpiresGame GenresTurn-based strategy games Turn-based games share similar aims to real-time strategy games although players take turns in much the same was as with many traditional board games.'],1
player,['Warcraft- Age of EmpiresGame GenresTurn-based strategy games Turn-based games share similar aims to real-time strategy games although players take turns in much the same was as with many traditional board games.'],1
turn,['Warcraft- Age of EmpiresGame GenresTurn-based strategy games Turn-based games share similar aims to real-time strategy games although players take turns in much the same was as with many traditional board games.'],1
many traditional board game,['Warcraft- Age of EmpiresGame GenresTurn-based strategy games Turn-based games share similar aims to real-time strategy games although players take turns in much the same was as with many traditional board games.'],1
x-com-,['Notable examples include:- Civilization - X-COM- Master of Orion- Jagged Alliance'],1
orion-,['Notable examples include:- Civilization - X-COM- Master of Orion- Jagged Alliance'],1
a recent trend,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
hybrid game,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
element,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
both turn-based and real-time game,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
total wargame genresrole playing game,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
rpgs,"['There is a recent trend towards hybrid games that include elements of both turn-based and real-time games, e.g. Rome Total WarGame GenresRole playing games (RPGs)']",1
pen,['Originally started out as video games based on pen and pencil games like Dungeons and Dragons.'],1
pencil,['Originally started out as video games based on pen and pencil games like Dungeons and Dragons.'],1
dungeon,['Originally started out as video games based on pen and pencil games like Dungeons and Dragons.'],1
dragon,['Originally started out as video games based on pen and pencil games like Dungeons and Dragons.'],1
a fantasy theme,['A fantasy theme is often retained.'],1
flexibility,"[' Often characterised in terms of providing the player with flexibility in terms of character development, problem resolution, etc.']",1
character development,"[' Often characterised in terms of providing the player with flexibility in terms of character development, problem resolution, etc.']",1
problem resolution,"[' Often characterised in terms of providing the player with flexibility in terms of character development, problem resolution, etc.']",1
final fantasy-,['Final Fantasy-'],1
baldur's gate- wasteland- neverwinter nights- elder scroll,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
multiplayer online role-playing game,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
mmrpgs,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
a rpg,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
a persistent virtual world,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
thousand,"[""Baldur's Gate- Wasteland- Neverwinter Nights- Elder Scrolls OblivionGame GenresMassively multiplayer online role-playing games (MMRPGs) Typically a RPG set in a persistent virtual world populated by thousands of other players.""]",1
mmorpgs,['MMORPGs can be viewed as evolving from text-based MUDs in mid-to-late 1990s.'],1
text-based mud,['MMORPGs can be viewed as evolving from text-based MUDs in mid-to-late 1990s.'],1
mid,['MMORPGs can be viewed as evolving from text-based MUDs in mid-to-late 1990s.'],1
1990,['MMORPGs can be viewed as evolving from text-based MUDs in mid-to-late 1990s.'],1
the first highly popular mmorpg,['The first highly popular MMORPG was Ultima Onlinewhilst World of Warcraft holds the honor of being the current most popular.'],1
ultima onlinewhilst world,['The first highly popular MMORPG was Ultima Onlinewhilst World of Warcraft holds the honor of being the current most popular.'],1
warcraft,['The first highly popular MMORPG was Ultima Onlinewhilst World of Warcraft holds the honor of being the current most popular.'],1
the honor,['The first highly popular MMORPG was Ultima Onlinewhilst World of Warcraft holds the honor of being the current most popular.'],1
mmoprgs,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
sizeable community,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
online first person shooter,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
strategy game,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
2game genresstealth game game,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
a focus,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.', 'Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.']",2
subterfuge and/or precision play,"['Aside: Apart from MMOPRGs there are also sizeable communities around online first person shooters and strategy games, e.g. Battlefield 2Game GenresStealth games Games which can be defined by a focus on subterfuge and/or precision play.']",1
metal gear- thief-splinter cellgame genressurvival horror game,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
often an action-adventure or first-person shooter,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
fear,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
survival,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
the element,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
traditional horror fiction,['Metal Gear- Thief - Splinter CellGame GenresSurvival horror games Often an action-adventure or first-person shooter with a focus on fear and survival and adopting many of the elements of traditional horror fiction.'],1
the dark,"['Alone in the Dark provides a notable early example, whilst the Resident Evil series is a current notable example.']",1
a notable early example,"['Alone in the Dark provides a notable early example, whilst the Resident Evil series is a current notable example.']",1
the resident evil series,"['Alone in the Dark provides a notable early example, whilst the Resident Evil series is a current notable example.']",1
a current notable example,"['Alone in the Dark provides a notable early example, whilst the Resident Evil series is a current notable example.']",1
game genressimulation game,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.']",1
many simulation game,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.']",1
physical activity,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.']",1
an aircraft,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.']",1
microsoft flight simulator,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.']",1
golf,"['Game GenresSimulation games Many simulation games aim to simulate physical activities such as flying an aircraft (Microsoft Flight Simulator), playing golf or football etc.', 'Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",2
as much realism,['(sometimes with as much realism as possible).'],1
other form,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
simulation,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ', 'Two sub-genre can be identified: simulation and arcade.']",2
form,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
management,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
e.g. football management game,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
city management,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
simcity,"[' Other forms of simulation game aim to provide simulations of forms of management, e.g. football management games, city management (SimCity), railroading, etc.  ']",1
the simulation,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
"accurate, e.g. wing commander","[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
notable space combat simulation game,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
other,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters."", 'Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",2
popular game,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
this category,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
the sim series,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
the life,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
computer character,"[""Often the simulation is intended to be fun as opposed to accurate, e.g. Wing Commander and X3 are notable space combat simulation games Others popular games in this category include The Sims series where the player 'controls' the lives of computer characters.""]",1
game genresracing game,['Game GenresRacing games Racing games typically place the player behind the wheel and involve competing in a race against other drivers and/or time.'],1
the wheel,['Game GenresRacing games Racing games typically place the player behind the wheel and involve competing in a race against other drivers and/or time.'],1
a race,['Game GenresRacing games Racing games typically place the player behind the wheel and involve competing in a race against other drivers and/or time.'],1
other driver,['Game GenresRacing games Racing games typically place the player behind the wheel and involve competing in a race against other drivers and/or time.'],1
time,['Game GenresRacing games Racing games typically place the player behind the wheel and involve competing in a race against other drivers and/or time.'],1
two sub-genre,['Two sub-genre can be identified: simulation and arcade.'],1
arcade,['Two sub-genre can be identified: simulation and arcade.'],1
pole position- mario kart-,['Pole Position- Mario Kart-'],1
turismo,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
-need,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
speed- gtr game genressport game game,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
the sporting experience,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
sport,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
football,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
baseball,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
boxing,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
skate boarding,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
ice hockey,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
tennis,"['Gran Turismo - Need for Speed- GTR Game GenresSports games Games that simulate the sporting experience - including sports such as football, baseball, golf, boxing, skate boarding, ice hockey, tennis, etc.']",1
some sport game,"['Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",1
the emphasis,"['Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",1
the experience,"['Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",1
the sport,"['Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",2
the strategy,"['Some sports game place the emphasis on the experience of playing the sport, whilst others focus on the strategy behind the sport.']",1
notable example include:-,"[""Notable examples include:- John Madden Football - Tiger Woods' Golf- Pro Evolution Soccer- Championship ManagerGame GenresRhythm games (music games)""]",1
john madden football-tiger wood ' golf- pro evolution soccer- championship managergame genresrhythm game,"[""Notable examples include:- John Madden Football - Tiger Woods' Golf- Pro Evolution Soccer- Championship ManagerGame GenresRhythm games (music games)""]",1
music game,"[""Notable examples include:- John Madden Football - Tiger Woods' Golf- Pro Evolution Soccer- Championship ManagerGame GenresRhythm games (music games)""]",1
rhythm game,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
some action,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
a sequence,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
specific rhythm,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
response,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
some stimulus,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
often music,['Rhythm games require the player to undertake some action (e.g. follow a sequence of movement or develop specific rhythms) in response to some stimulus (often music).'],1
the game,['Often the games require specialised controllers such as dance pads.'],1
specialised controller,['Often the games require specialised controllers such as dance pads.'],1
dance pad,['Often the games require specialised controllers such as dance pads.'],1
dance dance revolution,[' Dance Dance Revolution is the best known example.'],1
the well know example,[' Dance Dance Revolution is the best known example.'],1
game genrespuzzle game puzzle game,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
problem,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
the exercise,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
logic,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
memory,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
pattern matching,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
reaction time,"['Game GenresPuzzle games Puzzle games often require the player to solve puzzles or problems and can involve the exercise of logic, memory, pattern matching, reaction time, etc.']",1
genrestraditional game,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
computerised version,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
board,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
word,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
card game,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
chess,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
checker,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
backgammon,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
mah,"['Notable examples include:- Tetris- Lemmings- Minesweeper- Boulder DashGame GenresTraditional games Traditional games represent computerised versions of board, word, and card games and include games such as chess, checkers, backgammon, mah-jongg, go, scrabble, etc.']",1
game genreseducational game educational game,['Game GenresEducational games Educational games are designed to teach new skills which can span from pre-school onwards.'],1
new skill,['Game GenresEducational games Educational games are designed to teach new skills which can span from pre-school onwards.'],1
-,['Game GenresEducational games Educational games are designed to teach new skills which can span from pre-school onwards.'],1
school,['Game GenresEducational games Educational games are designed to teach new skills which can span from pre-school onwards.'],1
carman sandiego series- mavis beacon,"[""Carmen Sandiego series- Mavis Beacon Teaching Typing- Dr Kawashima's Brain TrainingGame GenresSummary:""]",1
dr kawashima's brain traininggame,"[""Carmen Sandiego series- Mavis Beacon Teaching Typing- Dr Kawashima's Brain TrainingGame GenresSummary:""]",1
genressummary,"[""Carmen Sandiego series- Mavis Beacon Teaching Typing- Dr Kawashima's Brain TrainingGame GenresSummary:""]",1
genresquestion,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
far reading:- difference,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
strategy,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
tactics?- difference,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
first-person shooter fps,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
third-person shooter?- http://www.thocp.net/software/games/reference/genres.htm-,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
http://www.lgrace.com/documents/game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/main/videogamegenres- http://www.robinlionheart.com/gamedev/genres.xhtmlgame genresnext class,['Game genres:  DiscussionGame GenresQuestions & Further reading:- Difference between strategy and tactics?- Difference between First-Person Shooter (FPS) and Third-Person Shooter?- http://www.thocp.net/software/games/reference/genres.htm- http://www.lgrace.com/documents/Game_types_and_genres.pdf- http://tvtropes.org/pmwiki/pmwiki.php/Main/VideoGameGenres- http://www.robinlionheart.com/gamedev/genres.xhtmlGame GenresNext class:  Chapter 3: Game Engines- http://www.giantbomb.com/profile/michaelenger/blog/game-engines-how-do-they-work/101529/- http://www.develop-online.net/news/the-top-14-game-engines-the-list-in-full/0114330- http://www.develop-online.net/tools-and-tech/the-top-16-game-engines-for-2014/0192302- http://html5gameengine.com/-'],1
